,train_image_id_count,question_count,answer_count
5287,571955,how many zebras in a green field all bending down to eat grass,four
5288,471330,how many snow skiers are posing for the picture,three
5289,456678,how many blue chairs are sitting diagonally one in front of the other instead of being positioned around the table,two
5290,483078,how many boys are wearing baseball uniforms on the field,three
5291,339681,how many wine glasses sit on the paper with the wine names,six
5292,494394,"how many men are sitting and conversing on the steps of the old world building , while several pigeons join them , looking for food",two
5293,415849,how many zebras drinking from a muddy watering hole,four
5294,158680,how many men standing next to each other holding wii controllers,two
5295,89158,how many people taking pictures with skis in front of them,four
5296,285093,how many large elephants walking in the tall grass,two
5297,112720,how many children with baseball bats is playing in some grass,three
5298,152273,how many cell phones sit on top of a marble table,five
5299,64377,how many horses walking on a dry stretch of land,five
5300,50827,how many slices of pizza is sitting on paper plates,three
5301,390496,how many passengers waits while another is getting onto the small plane,one
5302,426246,how many smiling people drinking wine in a wine cellar,five
5303,163125,"how many pictures of a refrigerator , one open and the other closed",two
5304,367259,"how many girls is sitting at a table in a glass room , under a blue umbrella",three
5305,33634,how many men is riding in a covered wagon pulled by two horses,two
5306,485387,how many people is holding tennis rackets pose beside a chain link fence,three
5307,470745,how many men that are standing near an elephant,three
5308,176335,how many people riding motorcycles down a city street,two
5309,18389,how many people is sitting on a bench surrounded by bushes,two
5310,444945,how many children seated close to one another on a couch,three
5311,142646,how many men in the river with an elephant is laying on his side,three
5312,285236,how many wall of bold color gives this apartment some pizzazz,one
5313,169646,how many people are working on the laptop computer,three
5314,52562,how many row boat is being used while others are not,one
5315,428995,how many candles does the cake with icing have on it,five
5316,301918,how many propeller planes are parked inside the hangar,three
5317,424658,how many female cows that are brown and white stand in a green field,two
5318,60136,how many people in a room is looking in one direction,three
5319,516517,how many people standing on skis in a snowy area with mountains behind them,two
5320,231502,how many people standing in front of three unpeeled bananas,two
5321,580600,how many different types of doughnuts on a yellow plate,seven
5322,212838,how many way picture shows the man making faces,four
5323,220464,how many people are on their cellphones while not talking to each other,two
5324,305485,how many people are playing the game of frisbee,two
5325,67114,how many airplanes flying through the sky and leaving a trail,four
5326,498218,how many people riding on a scooter on a city street,two
5327,546031,how many cows standing and grazing in a grassy field,four
5328,25232,how many skiers take in the view in the snow,two
5329,171109,how many baseball players are wearing green jersies during a game,two
5330,136343,how many story commuter bus is driving down a city street,two
5331,455370,how many people on a cart that is being pulled by an animal,two
5332,455369,"how many woman is holding the flashlight , a man and a girl are holding a clock",one
5333,54541,how many unopened wine bottles are next to wine glasses,three
5334,215879,how many giraffes is eating from the top of a tall pole,three
5335,507266,how many cats are there lying on a bed together,two
5336,141414,how many giraffes are huddled together in the field,four
5337,163176,how many rows of bananas are for sale in a store,four
5338,417261,how many people walking along the sand with surf boards,five
5339,569596,how many planes close to each other in the sky,two
5340,486043,how many giraffe are standing inside of the habitat,two
5341,297157,how many people sharing a dinner and talking,two
5342,362480,how many laptops are there turned on and sitting on a shelf,three
5343,247098,how many computers that are sitting on the desk,three
5344,313956,how many lychee fruit on a plate with three apples and one honey tangerine,three
5345,237383,how many men is holding wii controllers playing video games,two
